Date,Sales
2016-06-25,66.09
2016-06-26,68.47
2016-06-27,65.25
2016-06-28,63.56
2016-06-29,64.43
2016-06-30,62.95
2016-07-01,59.89
2016-07-02,58.59
2016-07-03,64.6
2016-07-04,60.92
2016-07-05,65.22
2016-07-06,66.79
2016-07-07,65.94
2016-07-08,65.54
2016-07-09,64.03
2016-07-10,62.42
2016-07-11,63.14
2016-07-12,64.08
2016-07-13,62.84
2016-07-14,59.33
2016-07-15,63.62
2016-07-16,59.94
2016-07-17,66.21
2016-07-18,54.24
2016-07-19,48.98
2016-07-20,55.04
2016-07-21,65.36
2016-07-22,56.32
2016-07-23,53.2
2016-07-24,56.15
2016-07-25,45.84
2016-07-26,45.28
2016-07-27,58.07
2016-07-28,61.11
2016-07-29,60.19
2016-07-30,53.07
2016-07-31,50.83
2016-08-01,59.26
2016-08-02,55.73
2016-08-03,56.49
2016-08-04,66.13
2016-08-05,63.61
2016-08-06,64.04
2016-08-07,62.42
2016-08-08,51.54
2016-08-09,57.54
2016-08-10,59.7
2016-08-11,58.79
2016-08-12,57.74
2016-08-13,52.23
2016-08-14,52.08
2016-08-15,60.5
2016-08-16,46.57
2016-08-17,43.95
2016-08-18,54.11
2016-08-19,56.42
2016-08-20,51.0
2016-08-21,44.69
2016-08-22,40.15
2016-08-23,43.13
2016-08-24,47.65
2016-08-25,45.08
2016-08-26,52.62
2016-08-27,54.21
2016-08-28,53.7
2016-08-29,53.98
2016-08-30,50.06
2016-08-31,56.65
2016-09-01,59.42
2016-09-02,50.46
2016-09-03,45.58
2016-09-04,45.97
2016-09-05,45.79
2016-09-06,51.92
2016-09-07,46.96
2016-09-08,42.24
2016-09-09,51.7
2016-09-10,53.84
2016-09-11,51.64
2016-09-12,51.1
2016-09-13,50.36
2016-09-14,53.97
2016-09-15,56.29
2016-09-16,51.97
2016-09-17,36.98
2016-09-18,39.12
2016-09-19,48.71
2016-09-20,47.9
2016-09-21,47.43
2016-09-22,47.02
2016-09-23,41.93
2016-09-24,49.02
2016-09-25,56.47
2016-09-26,50.0
2016-09-27,40.51
2016-09-28,43.96
2016-09-29,52.01
2016-09-30,46.12
2016-10-01,38.69
2016-10-02,44.77
2016-10-03,45.03
2016-10-04,37.35
2016-10-05,42.29
2016-10-06,42.26
2016-10-07,47.57
2016-10-08,44.87
2016-10-09,43.72
2016-10-10,44.15
2016-10-11,42.58
2016-10-12,39.28
2016-10-13,42.81
2016-10-14,42.38
2016-10-15,44.84
2016-10-16,56.81
2016-10-17,55.15
2016-10-18,36.6
2016-10-19,40.74
2016-10-20,45.51
2016-10-21,50.34
2016-10-22,61.42
2016-10-23,64.05
2016-10-24,50.4
2016-10-25,54.7
2016-10-26,59.68
2016-10-27,49.83
2016-10-28,46.23
2016-10-29,51.98
2016-10-30,56.51
2016-10-31,56.63
2016-11-01,46.29
2016-11-02,46.3
2016-11-03,49.17
2016-11-04,51.57
2016-11-05,51.52
2016-11-06,55.29
2016-11-07,56.73
2016-11-08,50.35
2016-11-09,51.68
2016-11-10,54.84
2016-11-11,53.01
2016-11-12,53.8
2016-11-13,54.49
2016-11-14,60.37
2016-11-15,54.3
2016-11-16,46.44
2016-11-17,52.16
2016-11-18,47.97
2016-11-19,50.8
2016-11-20,58.57
2016-11-21,59.98
2016-11-22,57.5
2016-11-23,56.72
2016-11-24,51.66
2016-11-25,54.62
2016-11-26,63.2
2016-11-27,63.1
2016-11-28,71.65
2016-11-29,79.97
2016-11-30,58.89
2016-12-01,54.68
2016-12-02,50.79
2016-12-03,51.39
2016-12-04,64.92
2016-12-05,66.16
2016-12-06,59.08
2016-12-07,59.8
2016-12-08,68.86
2016-12-09,62.16
2016-12-10,57.77
2016-12-11,66.14
2016-12-12,64.18
2016-12-13,57.84
2016-12-14,64.62
2016-12-15,75.27
2016-12-16,73.67
2016-12-17,67.38
2016-12-18,68.49
2016-12-19,61.15
2016-12-20,59.22
2016-12-21,75.98
2016-12-22,68.3
2016-12-23,63.7
2016-12-24,68.91
2016-12-25,71.8
2016-12-26,71.15
2016-12-27,73.19
2016-12-28,76.81
2016-12-29,70.31
2016-12-30,69.24
2016-12-31,73.71
2017-01-01,74.38
2017-01-02,75.65
2017-01-03,80.0
2017-01-04,72.16
2017-01-05,70.14
2017-01-06,82.59
2017-01-07,81.07
2017-01-08,75.1
2017-01-09,80.64
2017-01-10,83.26
2017-01-11,63.92
2017-01-12,62.53
2017-01-13,62.48
2017-01-14,71.19
2017-01-15,73.25
2017-01-16,70.98
2017-01-17,79.16
2017-01-18,84.04
2017-01-19,78.05
2017-01-20,75.18
2017-01-21,69.94
2017-01-22,67.69
2017-01-23,84.63
2017-01-24,87.44
2017-01-25,84.2
2017-01-26,84.07
2017-01-27,76.97
2017-01-28,77.78
2017-01-29,91.19
2017-01-30,87.81
2017-01-31,82.3
2017-02-01,72.23
2017-02-02,76.97
2017-02-03,84.09
2017-02-04,69.52
2017-02-05,82.74
2017-02-06,89.73
2017-02-07,78.7
2017-02-08,82.5
2017-02-09,86.75
2017-02-10,86.26
2017-02-11,90.42
2017-02-12,80.42
2017-02-13,80.13
2017-02-14,81.26
2017-02-15,75.12
2017-02-16,88.44
2017-02-17,92.19
2017-02-18,76.83
2017-02-19,76.31
2017-02-20,77.95
2017-02-21,81.21
2017-02-22,81.94
2017-02-23,79.95
2017-02-24,81.69
2017-02-25,80.69
2017-02-26,81.77
2017-02-27,84.74
2017-02-28,81.42
2017-03-01,84.05
2017-03-02,82.92
2017-03-03,85.24
2017-03-04,89.16
2017-03-05,103.13
2017-03-06,96.14
2017-03-07,84.2
2017-03-08,90.04
2017-03-09,93.78
2017-03-10,85.65
2017-03-11,91.14
2017-03-12,99.64
2017-03-13,95.35
2017-03-14,88.09
2017-03-15,89.37
2017-03-16,88.68
2017-03-17,83.12
2017-03-18,78.94
2017-03-19,82.38
2017-03-20,86.68
2017-03-21,85.94
2017-03-22,84.07
2017-03-23,93.34
2017-03-24,99.44
2017-03-25,95.22
2017-03-26,90.38
2017-03-27,90.89
2017-03-28,88.1
2017-03-29,83.72
2017-03-30,83.22
2017-03-31,84.13
2017-04-01,86.29
2017-04-02,73.27
2017-04-03,76.95
2017-04-04,82.83
2017-04-05,79.18
2017-04-06,78.14
2017-04-07,74.58
2017-04-08,80.24
2017-04-09,94.77
2017-04-10,93.48
2017-04-11,94.97
2017-04-12,101.34
2017-04-13,100.69
2017-04-14,95.66
2017-04-15,95.49
2017-04-16,88.16
2017-04-17,88.84
2017-04-18,87.12
2017-04-19,87.33
2017-04-20,99.47
2017-04-21,90.95
2017-04-22,90.28
2017-04-23,85.29
2017-04-24,84.52
2017-04-25,90.15
2017-04-26,86.83
2017-04-27,94.56
2017-04-28,92.71
2017-04-29,87.78
2017-04-30,95.96
2017-05-01,101.93
2017-05-02,96.11
2017-05-03,96.57
2017-05-04,94.16
2017-05-05,88.8
2017-05-06,87.29
2017-05-07,82.23
2017-05-08,81.76
2017-05-09,84.57
2017-05-10,77.77
2017-05-11,74.77
2017-05-12,91.45
2017-05-13,98.98
2017-05-14,94.48
2017-05-15,88.1
2017-05-16,76.97
2017-05-17,82.21
2017-05-18,93.83
2017-05-19,97.96
2017-05-20,95.53
2017-05-21,87.03
2017-05-22,79.19
2017-05-23,78.73
2017-05-24,84.45
2017-05-25,86.31
2017-05-26,90.47
2017-05-27,95.64
2017-05-28,95.0
2017-05-29,94.43
2017-05-30,92.43
2017-05-31,86.15
2017-06-01,83.95
2017-06-02,86.35
2017-06-03,76.72
2017-06-04,72.1
2017-06-05,73.51
2017-06-06,77.44
2017-06-07,81.71
2017-06-08,85.71
2017-06-09,87.21
2017-06-10,83.97
2017-06-11,78.29
2017-06-12,86.75
2017-06-13,91.2
2017-06-14,88.86
2017-06-15,82.13
2017-06-16,83.54
2017-06-17,67.58
2017-06-18,73.76
2017-06-19,77.3
2017-06-20,71.97
2017-06-21,76.39
2017-06-22,79.25
2017-06-23,75.7
2017-06-24,77.18
2017-06-25,69.69
2017-06-26,69.05
2017-06-27,78.52
2017-06-28,77.29
2017-06-29,76.5
2017-06-30,70.44
2017-07-01,70.91
2017-07-02,79.1
2017-07-03,80.28
2017-07-04,72.7
2017-07-05,72.66
2017-07-06,63.63
2017-07-07,59.06
2017-07-08,69.17
2017-07-09,75.28
2017-07-10,57.67
2017-07-11,51.57
2017-07-12,57.54
2017-07-13,65.77
2017-07-14,73.66
2017-07-15,70.76
2017-07-16,67.06
2017-07-17,63.39
2017-07-18,61.74
2017-07-19,58.87
2017-07-20,58.4
2017-07-21,66.64
2017-07-22,75.56
2017-07-23,67.39
2017-07-24,64.25
2017-07-25,60.0
2017-07-26,47.27
2017-07-27,57.95
2017-07-28,70.32
2017-07-29,73.73
2017-07-30,73.91
2017-07-31,59.65
2017-08-01,50.57
2017-08-02,59.05
2017-08-03,52.65
2017-08-04,56.48
2017-08-05,69.48
2017-08-06,66.73
2017-08-07,66.81
2017-08-08,61.74
2017-08-09,67.39
2017-08-10,61.76
2017-08-11,58.14
2017-08-12,56.03
2017-08-13,66.84
2017-08-14,69.28
2017-08-15,61.59
2017-08-16,63.57
2017-08-17,67.73
2017-08-18,77.69
2017-08-19,53.75
2017-08-20,50.75
2017-08-21,59.61
2017-08-22,60.3
2017-08-23,58.92
2017-08-24,57.81
2017-08-25,51.58
2017-08-26,52.54
2017-08-27,47.92
2017-08-28,47.26
2017-08-29,54.65
2017-08-30,55.62
2017-08-31,62.22
2017-09-01,60.64
2017-09-02,56.74
2017-09-03,53.81
2017-09-04,50.08
2017-09-05,43.34
2017-09-06,58.7
2017-09-07,60.24
2017-09-08,50.83
2017-09-09,48.64
2017-09-10,58.87
2017-09-11,54.61
2017-09-12,53.58
2017-09-13,56.65
2017-09-14,48.27
2017-09-15,48.46
2017-09-16,63.68
2017-09-17,62.64
2017-09-18,51.75
2017-09-19,51.1
2017-09-20,53.09
2017-09-21,62.21
2017-09-22,53.59
2017-09-23,49.06
2017-09-24,58.11
2017-09-25,52.14
2017-09-26,50.33
2017-09-27,53.09
2017-09-28,56.39
2017-09-29,53.21
2017-09-30,52.25
2017-10-01,53.55
2017-10-02,50.93
2017-10-03,48.46
2017-10-04,57.45
2017-10-05,60.87
2017-10-06,56.1
2017-10-07,50.43
2017-10-08,53.89
2017-10-09,57.07
2017-10-10,55.3
2017-10-11,40.58
2017-10-12,41.4
2017-10-13,57.46
2017-10-14,59.98
2017-10-15,52.4
2017-10-16,60.61
2017-10-17,67.12
2017-10-18,55.03
2017-10-19,51.05
2017-10-20,61.9
2017-10-21,69.61
2017-10-22,66.58
2017-10-23,60.11
2017-10-24,48.08
2017-10-25,56.84
2017-10-26,63.21
2017-10-27,52.51
2017-10-28,57.72
2017-10-29,59.07
2017-10-30,58.42
2017-10-31,58.13
2017-11-01,57.98
2017-11-02,56.98
2017-11-03,57.54
2017-11-04,58.99
2017-11-05,56.78
2017-11-06,57.3
2017-11-07,47.54
2017-11-08,47.85
2017-11-09,41.17
2017-11-10,51.47
2017-11-11,54.96
2017-11-12,61.42
2017-11-13,64.44
2017-11-14,55.62
2017-11-15,59.16
2017-11-16,56.64
2017-11-17,61.87
2017-11-18,61.46
2017-11-19,61.07
2017-11-20,58.92
2017-11-21,69.0
2017-11-22,65.2
2017-11-23,61.15
2017-11-24,59.54
2017-11-25,67.97
2017-11-26,73.06
2017-11-27,75.21
2017-11-28,70.4
2017-11-29,63.22
2017-11-30,59.33
2017-12-01,53.96
2017-12-02,62.08
2017-12-03,77.38
2017-12-04,75.51
2017-12-05,58.78
2017-12-06,56.91
2017-12-07,59.63
2017-12-08,67.26
2017-12-09,81.68
2017-12-10,81.9
2017-12-11,81.53
2017-12-12,71.15
2017-12-13,67.65
2017-12-14,60.7
2017-12-15,61.44
2017-12-16,63.52
2017-12-17,68.86
2017-12-18,75.01
2017-12-19,69.12
2017-12-20,65.15
2017-12-21,65.34
2017-12-22,58.8
2017-12-23,64.56
2017-12-24,66.14
2017-12-25,68.95
2017-12-26,71.22
2017-12-27,74.76
2017-12-28,73.35
2017-12-29,76.19
2017-12-30,74.53
2017-12-31,73.28
2018-01-01,72.96
2018-01-02,76.04
2018-01-03,77.27
2018-01-04,68.72
2018-01-05,77.36
2018-01-06,75.42
2018-01-07,83.55
2018-01-08,92.95
2018-01-09,80.71
2018-01-10,75.62
2018-01-11,78.06
2018-01-12,78.91
2018-01-13,77.99
2018-01-14,84.01
2018-01-15,79.78
2018-01-16,76.82
2018-01-17,70.03
2018-01-18,75.37
2018-01-19,80.52
2018-01-20,80.61
2018-01-21,80.96
2018-01-22,86.91
2018-01-23,85.31
2018-01-24,84.41
2018-01-25,81.62
2018-01-26,80.52
2018-01-27,84.76
2018-01-28,84.44
2018-01-29,87.19
2018-01-30,94.68
2018-01-31,94.32
2018-02-01,93.26
2018-02-02,85.69
2018-02-03,83.31
2018-02-04,88.54
2018-02-05,89.74
2018-02-06,85.24
2018-02-07,87.27
2018-02-08,98.06
2018-02-09,98.89
2018-02-10,92.19
2018-02-11,90.82
2018-02-12,98.27
2018-02-13,100.84
2018-02-14,96.64
2018-02-15,96.59
2018-02-16,100.06
2018-02-17,100.26
2018-02-18,90.4
2018-02-19,95.25
2018-02-20,95.62
2018-02-21,94.24
2018-02-22,91.28
2018-02-23,91.69
2018-02-24,96.25
2018-02-25,103.87
2018-02-26,99.98
2018-02-27,93.91
2018-02-28,103.61
2018-03-01,111.3
2018-03-02,108.76
2018-03-03,92.65
2018-03-04,89.2
2018-03-05,92.47
2018-03-06,91.93
2018-03-07,91.14
2018-03-08,91.01
2018-03-09,92.26
2018-03-10,99.5
2018-03-11,98.77
2018-03-12,94.79
2018-03-13,91.65
2018-03-14,90.39
2018-03-15,84.29
2018-03-16,89.74
2018-03-17,99.41
2018-03-18,95.89
2018-03-19,93.05
2018-03-20,97.96
2018-03-21,94.48
2018-03-22,92.18
2018-03-23,88.5
2018-03-24,97.85
2018-03-25,104.92
2018-03-26,103.82
2018-03-27,98.15
2018-03-28,96.44
2018-03-29,92.43
2018-03-30,88.28
2018-03-31,97.11
2018-04-01,99.16
2018-04-02,96.19
2018-04-03,92.7
2018-04-04,83.34
2018-04-05,88.49
2018-04-06,93.59
2018-04-07,89.29
2018-04-08,86.37
2018-04-09,89.58
2018-04-10,89.24
2018-04-11,96.4
2018-04-12,100.43
2018-04-13,97.8
2018-04-14,87.31
2018-04-15,93.48
2018-04-16,106.9
2018-04-17,96.98
2018-04-18,96.31
2018-04-19,103.3
2018-04-20,103.45
2018-04-21,86.28
2018-04-22,94.62
2018-04-23,100.74
2018-04-24,98.82
2018-04-25,103.12
2018-04-26,96.83
2018-04-27,103.55
2018-04-28,105.81
2018-04-29,101.07
2018-04-30,95.31
2018-05-01,92.52
2018-05-02,84.48
2018-05-03,83.56
2018-05-04,81.48
2018-05-05,80.82
2018-05-06,93.65
2018-05-07,99.99
2018-05-08,95.98
2018-05-09,93.31
2018-05-10,85.01
2018-05-11,86.71
2018-05-12,96.49
2018-05-13,89.05
2018-05-14,97.3
2018-05-15,91.09
2018-05-16,87.88
2018-05-17,89.78
2018-05-18,89.77
2018-05-19,91.89
2018-05-20,93.84
2018-05-21,92.29
2018-05-22,80.58
2018-05-23,71.9
2018-05-24,76.87
2018-05-25,84.86
2018-05-26,85.3
2018-05-27,90.73
2018-05-28,92.73
2018-05-29,89.47
2018-05-30,92.57
2018-05-31,75.0
2018-06-01,72.6
2018-06-02,86.99
2018-06-03,90.02
2018-06-04,91.02
2018-06-05,85.36
2018-06-06,86.66
2018-06-07,84.13
2018-06-08,86.27
2018-06-09,89.02
2018-06-10,80.98
2018-06-11,84.04
2018-06-12,85.88
2018-06-13,85.53
2018-06-14,97.68
2018-06-15,96.94
2018-06-16,85.47
2018-06-17,90.09
2018-06-18,89.81
2018-06-19,77.21
2018-06-20,73.79
2018-06-21,76.8
2018-06-22,84.73
2018-06-23,86.86
2018-06-24,79.5
2018-06-25,74.54
2018-06-26,75.21
2018-06-27,75.73
2018-06-28,81.17
2018-06-29,76.07
2018-06-30,72.36
2018-07-01,72.01
2018-07-02,82.75
2018-07-03,82.54
2018-07-04,84.15
2018-07-05,82.27
2018-07-06,77.15
2018-07-07,72.45
2018-07-08,83.61
2018-07-09,85.18
2018-07-10,85.13
2018-07-11,89.92
2018-07-12,79.74
2018-07-13,80.16
2018-07-14,76.07
2018-07-15,74.02
2018-07-16,73.11
2018-07-17,73.24
2018-07-18,72.53
2018-07-19,69.04
2018-07-20,70.08
2018-07-21,71.88
2018-07-22,75.69
2018-07-23,83.33
2018-07-24,81.43
2018-07-25,73.94
2018-07-26,71.2
2018-07-27,70.56
2018-07-28,71.46
2018-07-29,72.76
2018-07-30,64.59
2018-07-31,69.84
2018-08-01,73.63
2018-08-02,69.91
2018-08-03,61.06
2018-08-04,68.93
2018-08-05,71.2
2018-08-06,66.1
2018-08-07,60.45
2018-08-08,71.08
2018-08-09,74.92
2018-08-10,57.32
2018-08-11,52.35
2018-08-12,60.91
2018-08-13,65.53
2018-08-14,64.96
2018-08-15,57.47
2018-08-16,57.98
2018-08-17,58.72
2018-08-18,64.07
2018-08-19,68.18
2018-08-20,58.5
2018-08-21,64.99
2018-08-22,68.36
2018-08-23,59.97
2018-08-24,65.15
2018-08-25,59.92
2018-08-26,58.61
2018-08-27,64.06
2018-08-28,68.78
2018-08-29,69.37
2018-08-30,55.54
2018-08-31,49.06
2018-09-01,54.62
2018-09-02,65.17
2018-09-03,61.89
2018-09-04,61.82
2018-09-05,62.65
2018-09-06,51.42
2018-09-07,54.23
2018-09-08,60.45
2018-09-09,57.62
2018-09-10,57.91
2018-09-11,60.75
2018-09-12,66.73
2018-09-13,65.89
2018-09-14,53.17
2018-09-15,53.9
2018-09-16,57.74
2018-09-17,64.69
2018-09-18,68.98
2018-09-19,61.1
2018-09-20,70.38
2018-09-21,63.02
2018-09-22,52.62
2018-09-23,52.93
2018-09-24,56.11
2018-09-25,66.2
2018-09-26,69.43
2018-09-27,60.64
2018-09-28,53.0
2018-09-29,55.62
2018-09-30,64.94
2018-10-01,62.95
2018-10-02,52.72
2018-10-03,56.27
2018-10-04,60.9
2018-10-05,61.6
2018-10-06,54.98
2018-10-07,49.58
2018-10-08,53.58
2018-10-09,55.3
2018-10-10,47.37
2018-10-11,50.89
2018-10-12,50.09
2018-10-13,43.83
2018-10-14,50.26
2018-10-15,51.8
2018-10-16,50.05
2018-10-17,60.18
2018-10-18,70.48
2018-10-19,63.31
2018-10-20,61.66
2018-10-21,61.21
2018-10-22,64.87
2018-10-23,64.92
2018-10-24,60.94
2018-10-25,61.54
2018-10-26,59.01
2018-10-27,69.25
2018-10-28,61.96
2018-10-29,55.72
2018-10-30,63.72
2018-10-31,61.42
2018-11-01,58.73
2018-11-02,60.4
2018-11-03,60.29
2018-11-04,54.59
2018-11-05,55.17
2018-11-06,58.53
2018-11-07,57.71
2018-11-08,67.73
2018-11-09,67.35
2018-11-10,62.8
2018-11-11,69.18
2018-11-12,70.38
2018-11-13,64.67
2018-11-14,59.77
2018-11-15,58.72
2018-11-16,68.41
2018-11-17,61.06
2018-11-18,52.07
2018-11-19,61.45
2018-11-20,73.2
2018-11-21,73.69
2018-11-22,63.85
2018-11-23,66.78
2018-11-24,70.91
2018-11-25,71.68
2018-11-26,68.47
2018-11-27,62.84
2018-11-28,64.28
2018-11-29,79.31
2018-11-30,85.14
2018-12-01,70.29
2018-12-02,66.56
2018-12-03,65.77
2018-12-04,71.0
2018-12-05,74.85
2018-12-06,71.6
2018-12-07,65.18
2018-12-08,63.33
2018-12-09,76.71
2018-12-10,74.88
2018-12-11,80.35
2018-12-12,73.77
2018-12-13,72.17
2018-12-14,81.91
2018-12-15,72.25
2018-12-16,74.5
2018-12-17,75.96
2018-12-18,65.27
2018-12-19,59.88
2018-12-20,79.08
2018-12-21,82.44
2018-12-22,78.63
2018-12-23,87.08
2018-12-24,80.9
2018-12-25,70.75
2018-12-26,73.79
2018-12-27,72.91
2018-12-28,84.96
2018-12-29,87.43
2018-12-30,86.25
2018-12-31,86.66
2019-01-01,71.16
2019-01-02,73.6
2019-01-03,80.44
2019-01-04,82.17
2019-01-05,80.94
2019-01-06,84.49
2019-01-07,85.16
2019-01-08,77.25
2019-01-09,75.29
2019-01-10,84.56
2019-01-11,96.77
2019-01-12,87.44
2019-01-13,78.22
2019-01-14,79.01
2019-01-15,86.35
2019-01-16,86.07
2019-01-17,76.4
2019-01-18,85.14
2019-01-19,93.0
2019-01-20,90.53
2019-01-21,90.79
2019-01-22,98.54
2019-01-23,89.6
2019-01-24,81.68
2019-01-25,85.42
2019-01-26,87.13
2019-01-27,99.91
2019-01-28,102.32
2019-01-29,91.22
2019-01-30,85.78
2019-01-31,82.79
2019-02-01,85.96
2019-02-02,101.07
2019-02-03,108.98
2019-02-04,103.55
2019-02-05,98.01
2019-02-06,97.92
2019-02-07,96.71
2019-02-08,89.89
2019-02-09,94.82
2019-02-10,102.99
2019-02-11,103.32
2019-02-12,98.18
2019-02-13,87.79
2019-02-14,94.28
2019-02-15,102.22
2019-02-16,99.72
2019-02-17,103.63
2019-02-18,107.6
2019-02-19,95.84
2019-02-20,90.15
2019-02-21,90.09
2019-02-22,91.33
2019-02-23,93.49
2019-02-24,94.07
2019-02-25,83.8
2019-02-26,78.57
2019-02-27,89.48
2019-02-28,89.53
2019-03-01,87.79
2019-03-02,90.73
2019-03-03,97.06
2019-03-04,97.39
2019-03-05,89.13
2019-03-06,92.0
2019-03-07,96.65
2019-03-08,100.5
2019-03-09,94.91
2019-03-10,97.16
2019-03-11,101.67
2019-03-12,98.36
2019-03-13,97.35
2019-03-14,101.04
2019-03-15,117.46
2019-03-16,111.78
2019-03-17,97.45
2019-03-18,103.64
2019-03-19,108.16
2019-03-20,113.16
2019-03-21,103.89
2019-03-22,91.73
2019-03-23,96.46
2019-03-24,104.7
2019-03-25,106.23
2019-03-26,99.26
2019-03-27,94.37
2019-03-28,103.36
2019-03-29,104.65
2019-03-30,94.53
2019-03-31,89.0
2019-04-01,91.03
2019-04-02,98.89
2019-04-03,111.46
2019-04-04,98.32
2019-04-05,102.14
2019-04-06,103.47
2019-04-07,98.2
2019-04-08,101.79
2019-04-09,98.41
2019-04-10,103.08
2019-04-11,105.46
2019-04-12,105.17
2019-04-13,105.79
2019-04-14,102.17
2019-04-15,98.89
2019-04-16,109.9
2019-04-17,113.13
2019-04-18,98.92
2019-04-19,96.12
2019-04-20,110.15
2019-04-21,102.81
2019-04-22,100.63
2019-04-23,103.66
2019-04-24,98.06
2019-04-25,100.8
2019-04-26,93.41
2019-04-27,96.06
2019-04-28,94.72
2019-04-29,98.11
2019-04-30,96.97
2019-05-01,89.15
2019-05-02,102.73
2019-05-03,106.06
2019-05-04,100.32
2019-05-05,94.35
2019-05-06,92.56
2019-05-07,92.94
2019-05-08,105.63
2019-05-09,109.94
2019-05-10,99.63
2019-05-11,99.55
2019-05-12,96.89
2019-05-13,94.25
2019-05-14,101.45
2019-05-15,99.62
2019-05-16,103.39
2019-05-17,109.82
2019-05-18,101.65
2019-05-19,96.48
2019-05-20,98.98
2019-05-21,91.95
2019-05-22,95.42
2019-05-23,94.68
2019-05-24,91.39
2019-05-25,107.48
2019-05-26,100.97
2019-05-27,96.89
2019-05-28,98.81
2019-05-29,89.06
2019-05-30,80.12
2019-05-31,89.0
2019-06-01,86.64
2019-06-02,80.56
2019-06-03,88.27
2019-06-04,92.43
2019-06-05,88.7
2019-06-06,91.21
2019-06-07,88.15
2019-06-08,83.63
2019-06-09,93.19
2019-06-10,81.36
2019-06-11,83.83
2019-06-12,86.61
2019-06-13,84.67
2019-06-14,92.41
2019-06-15,96.3
2019-06-16,95.86
2019-06-17,92.23
2019-06-18,90.47
2019-06-19,78.01
2019-06-20,77.35
2019-06-21,89.68
2019-06-22,86.68
2019-06-23,84.26
2019-06-24,96.56
2019-06-25,96.77
2019-06-26,85.38
2019-06-27,75.47
2019-06-28,78.36
2019-06-29,83.63
2019-06-30,80.89
2019-07-01,85.31
2019-07-02,81.58
2019-07-03,71.7
2019-07-04,75.4
2019-07-05,81.71
2019-07-06,82.13
2019-07-07,84.94
2019-07-08,78.68
2019-07-09,80.7
2019-07-10,76.66
2019-07-11,76.34
2019-07-12,82.03
2019-07-13,87.51
2019-07-14,81.69
2019-07-15,65.38
2019-07-16,79.48
2019-07-17,96.15
2019-07-18,80.72
2019-07-19,75.63
2019-07-20,82.94
2019-07-21,74.83
2019-07-22,71.11
2019-07-23,71.53
2019-07-24,69.88
2019-07-25,75.44
2019-07-26,79.57
2019-07-27,73.75
2019-07-28,80.2
2019-07-29,78.34
2019-07-30,82.66
2019-07-31,80.33
2019-08-01,79.27
2019-08-02,81.77
2019-08-03,86.64
2019-08-04,73.51
2019-08-05,60.72
2019-08-06,63.84
2019-08-07,71.58
2019-08-08,66.27
2019-08-09,66.99
2019-08-10,76.42
2019-08-11,69.14
2019-08-12,71.02
2019-08-13,65.47
2019-08-14,61.41
2019-08-15,69.85
2019-08-16,67.02
2019-08-17,71.42
2019-08-18,70.93
2019-08-19,68.07
2019-08-20,62.59
2019-08-21,63.28
2019-08-22,61.52
2019-08-23,60.11
2019-08-24,66.63
2019-08-25,63.75
2019-08-26,64.03
2019-08-27,74.37
2019-08-28,72.5
2019-08-29,62.66
2019-08-30,72.56
2019-08-31,77.57
2019-09-01,71.46
2019-09-02,61.18
2019-09-03,59.81
2019-09-04,68.12
2019-09-05,76.97
2019-09-06,66.34
2019-09-07,61.98
2019-09-08,58.88
2019-09-09,57.52
2019-09-10,63.19
2019-09-11,57.4
2019-09-12,67.86
2019-09-13,66.07
2019-09-14,66.75
2019-09-15,71.54
2019-09-16,72.52
2019-09-17,69.18
2019-09-18,68.95
2019-09-19,61.25
2019-09-20,56.19
2019-09-21,64.92
2019-09-22,70.04
2019-09-23,70.25
2019-09-24,65.99
2019-09-25,62.2
2019-09-26,63.92
2019-09-27,63.03
2019-09-28,66.09
2019-09-29,65.91
2019-09-30,65.07
2019-10-01,55.15
2019-10-02,57.22
2019-10-03,65.4
2019-10-04,68.39
2019-10-05,66.32
2019-10-06,63.23
2019-10-07,65.99
2019-10-08,66.08
2019-10-09,66.84
2019-10-10,74.1
2019-10-11,66.47
2019-10-12,60.9
2019-10-13,57.5
2019-10-14,59.95
2019-10-15,64.31
2019-10-16,72.29
2019-10-17,68.37
2019-10-18,66.02
2019-10-19,69.47
2019-10-20,61.31
2019-10-21,62.44
2019-10-22,68.44
2019-10-23,81.27
2019-10-24,75.04
2019-10-25,67.0
2019-10-26,71.52
2019-10-27,73.58
2019-10-28,74.35
2019-10-29,74.33
2019-10-30,66.57
2019-10-31,67.21
2019-11-01,64.04
2019-11-02,65.19
2019-11-03,76.59
2019-11-04,72.86
2019-11-05,73.7
2019-11-06,74.25
2019-11-07,70.74
2019-11-08,68.35
2019-11-09,77.45
2019-11-10,72.26
2019-11-11,70.48
2019-11-12,74.86
2019-11-13,83.21
2019-11-14,85.6
2019-11-15,86.06
2019-11-16,77.95
2019-11-17,71.11
2019-11-18,77.78
2019-11-19,77.54
2019-11-20,75.87
2019-11-21,79.71
2019-11-22,73.26
2019-11-23,65.65
2019-11-24,63.21
2019-11-25,63.83
2019-11-26,72.57
2019-11-27,79.17
2019-11-28,81.92
2019-11-29,81.48
2019-11-30,77.39
2019-12-01,66.14
2019-12-02,68.68
2019-12-03,81.73
2019-12-04,69.66
2019-12-05,71.87
2019-12-06,86.71
2019-12-07,85.41
2019-12-08,72.49
2019-12-09,75.42
2019-12-10,68.49
2019-12-11,84.73
2019-12-12,80.56
2019-12-13,74.42
2019-12-14,83.42
2019-12-15,75.39
2019-12-16,77.03
2019-12-17,88.61
2019-12-18,89.78
